"Time","PM2_5 {DeviceID=""AirSENCE-0322068B40233"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-032206C140232"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-0322223F40230"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-032223EF40231"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-1021BFD040215"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-1021C46E40217"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-1021C53740216"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-1021C65A40214"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-1021C6C640218"", name=""Pollutant""}","PM2_5 {DeviceID=""AirSENCE-1021C73840220"", name=""Pollutant""}"
2022-11-13 20:00:00,0.0275,0.100,0.232,0.742,0.773,0.987,0.815,0.770,0.767,1.06
2022-11-13 21:00:00,0.174,0.650,0.619,0.910,0.722,0.843,0.595,0.728,0.779,1.26
2022-11-13 22:00:00,0.238,0.867,0.541,0.751,0.747,0.777,0.533,0.504,1.08,1.29
2022-11-13 23:00:00,0.0367,0.0667,0.348,0.530,0.507,0.764,0.235,0.112,0.730,1.28
2022-11-14 00:00:00,1.61,3.62,1.79,2.56,3.52,4.02,4.07,3.13,4.35,5.22
2022-11-14 01:00:00,1.53,2.85,0.988,1.63,2.41,3.08,2.53,2.24,2.67,3.07
2022-11-14 02:00:00,1.10,2.08,0.851,1.42,1.88,2.24,1.85,1.62,2.16,2.71
2022-11-14 03:00:00,0,0.0167,0.155,0.398,0.139,0.540,0.0157,0,0.572,0.817
2022-11-14 04:00:00,0.238,0.783,0.174,0.521,0.697,0.829,0.423,0.546,0.548,0.860
2022-11-14 05:00:00,0.193,0.400,0.126,0.530,0.443,0.685,0.0940,0,0.438,0.774
2022-11-14 06:00:00,0.0275,0,0,0.177,0.101,0.290,0.0627,0,0.414,0.788
2022-11-14 07:00:00,0.0550,0.0500,0.0290,0.362,0.139,0.566,0.141,0.0280,0.693,0.803
2022-11-14 08:00:00,0.257,0.667,0.203,0.521,0.456,0.750,0.486,0.0140,0.840,1.02
2022-11-14 09:00:00,0.550,0.933,0.638,1.07,0.823,1.04,0.934,0.602,1.80,1.86
2022-11-14 10:00:00,0.587,1.07,0.570,1.00,1.15,1.34,1.14,0.882,1.93,2.33
2022-11-14 11:00:00,0.348,0.517,0.329,0.733,0.925,0.916,0.783,0.476,1.47,1.33
2022-11-14 12:00:00,0.00917,0.0333,0.0967,0.505,0.700,0.290,0.188,0.420,0.681,0.745
2022-11-14 13:00:00,0.0642,0.350,0.0773,0.424,1.36,0.856,0.849,0.406,2.51,1.91
2022-11-14 14:00:00,0.0275,0.0500,0.0387,0.486,1.13,0.619,0.548,0.140,1.03,0.960
2022-11-14 15:00:00,0.0642,0.411,0.0193,0.521,0.760,0.197,0.360,0.0700,1.14,1.37
2022-11-14 16:00:00,0.0367,0.183,0.135,0.583,0.241,0.408,0.533,0,1.03,1.15
2022-11-14 17:00:00,0,0.250,0.329,0.698,0.621,0.658,0.674,0.182,1.08,1.13
2022-11-14 18:00:00,0.0550,0.350,0.135,0.703,1.20,1.17,1.16,0.448,1.58,1.80
2022-11-14 19:00:00,0.303,0.983,0.607,0.770,1.92,1.93,1.76,1.24,3.57,3.04
2022-11-14 20:00:00,0.486,1.25,0.561,1.41,2.66,2.00,1.97,1.92,3.04,3.32
2022-11-14 21:00:00,0.770,1.46,1.15,1.60,3.08,2.82,2.33,2.53,3.44,2.99
2022-11-14 22:00:00,0.935,2.02,1.36,2.21,2.61,3.24,2.19,2.14,2.07,2.15
2022-11-14 23:00:00,1.41,2.81,1.58,2.07,2.85,3.52,2.81,2.38,2.59,2.68
2022-11-15 00:00:00,1.55,3.08,1.51,2.20,3.32,4.29,3.48,3.09,3.33,3.80
2022-11-15 01:00:00,1.65,3.17,1.30,2.04,3.16,4.12,3.42,2.82,2.69,3.61
2022-11-15 02:00:00,1.55,2.96,1.18,1.79,2.35,3.06,2.42,2.31,2.33,3.16
2022-11-15 03:00:00,1.17,2.50,1.21,1.71,2.48,2.92,2.35,2.05,3.17,3.23
2022-11-15 04:00:00,1.05,1.78,0.783,1.21,1.76,2.08,1.41,1.29,2.42,2.95
2022-11-15 05:00:00,0.458,0.833,0.358,0.627,0.874,1.11,0.768,0.756,2.09,2.46
2022-11-15 06:00:00,0.0367,0.0833,0,0.292,0.747,0.914,0.266,0.112,1.98,1.73
2022-11-15 07:00:00,0.110,0.600,0.174,0.561,0.981,1.38,0.517,0.644,1.80,2.14
2022-11-15 08:00:00,1.36,2.48,1.25,1.92,3.36,3.77,2.66,2.71,4.33,4.95
2022-11-15 09:00:00,0.886,1.94,1.03,1.62,2.54,3.06,2.20,2.18,4.94,5.01
2022-11-15 10:00:00,1.47,2.68,1.71,3.64,3.36,4.78,2.85,2.98,5.86,6.33
2022-11-15 11:00:00,0.802,1.68,0.909,1.73,2.82,3.22,2.32,2.21,4.06,4.26
2022-11-15 12:00:00,0.550,1.02,0.696,1.71,2.04,2.38,1.51,1.83,4.54,4.22
2022-11-15 13:00:00,0.513,1.17,0.851,1.76,1.87,1.96,1.57,1.55,4.41,4.16
2022-11-15 14:00:00,0.559,1.35,0.788,1.52,2.02,2.18,1.42,1.60,4.61,4.24
2022-11-15 15:00:00,2.77,5.55,3.82,4.73,6.18,6.62,5.77,5.16,8.44,9.36
2022-11-15 16:00:00,2.63,4.84,2.91,3.89,5.78,6.16,5.61,5.08,7.61,8.33
2022-11-15 17:00:00,0.980,1.65,1.08,1.96,2.71,3.31,2.15,2.18,4.52,4.41
2022-11-15 18:00:00,0.746,1.05,0.686,1.34,1.77,2.44,1.29,1.33,2.93,2.97
2022-11-15 19:00:00,0.871,1.22,0.884,1.49,1.70,2.20,1.17,1.22,3.26,3.45
2022-11-15 20:00:00,1.03,1.78,1.16,1.90,2.43,2.76,1.77,1.96,3.19,3.46
2022-11-15 21:00:00,1.50,2.63,1.37,1.82,2.86,3.32,2.52,2.64,3.82,4.32
2022-11-15 22:00:00,2.75,5.79,3.53,3.83,6.15,6.16,5.82,5.22,7.31,8.14
2022-11-15 23:00:00,3.83,7.45,4.59,5.27,7.86,8.24,7.67,6.90,9.20,10.4
2022-11-16 00:00:00,1.77,3.34,1.87,2.55,4.02,4.85,3.87,3.65,5.85,6.16
2022-11-16 01:00:00,1.90,3.74,1.94,2.57,4.64,4.75,4.36,3.83,5.53,6.04
2022-11-16 02:00:00,1.92,3.86,2.01,2.59,4.57,4.68,4.67,3.73,5.41,6.07
2022-11-16 03:00:00,1.38,2.68,1.30,1.92,2.94,3.40,2.77,2.68,4.38,4.73
2022-11-16 04:00:00,0.990,1.96,1.03,1.51,2.30,2.72,2.23,2.02,4.15,3.73
2022-11-16 05:00:00,0.559,1.08,0.648,1.22,1.60,2.09,1.61,1.33,2.98,2.58
2022-11-16 06:00:00,0.550,1,0.580,0.998,1.53,1.84,1.10,0.924,2.86,2.44
2022-11-16 07:00:00,0.523,1.28,0.691,1.21,1.67,2.30,1.14,1.13,2.97,2.47
2022-11-16 08:00:00,0.660,2.03,1.10,1.64,2.10,2.71,1.72,1.88,3.36,2.74
2022-11-16 09:00:00,1.25,3.04,1.71,2.38,2.73,3.56,2.81,2.41,4.42,4.29
2022-11-16 10:00:00,1.94,4.05,2.29,3.36,4.56,4.96,5.32,3.79,6.66,6.04
2022-11-16 11:00:00,3.05,6.55,3.76,4.85,7.00,6.89,7.36,5.23,7.31,8.14
2022-11-16 12:00:00,5.79,10.9,6.17,7.23,10.5,10.6,11.6,8.86,11.2,12.1
2022-11-16 13:00:00,9.06,16.5,9.13,10.4,14.4,14.1,16.0,12.6,14.4,16.5
2022-11-16 14:00:00,5.91,10.5,6.18,6.90,9.77,9.79,10.2,8.22,10.6,12.1
2022-11-16 15:00:00,5.33,10.1,5.63,6.59,9.07,8.75,9.27,7.85,8.87,10.0
2022-11-16 16:00:00,4.09,7.36,4.30,5.40,7.24,7.20,7.86,6.18,7.37,8.29
2022-11-16 17:00:00,3.64,7.64,4.22,5.11,6.51,6.98,7.51,5.89,6.67,7.67
2022-11-16 18:00:00,3.43,7.13,3.96,4.67,7.76,7.75,8.38,6.80,7.95,8.78
2022-11-16 19:00:00,6.18,10.6,6.02,6.64,7.66,7.51,8.06,6.85,8.79,10.9
2022-11-16 20:00:00,8.19,15.8,8.68,8.73,13.9,14.6,15.4,12.4,15.1,19.5
2022-11-16 21:00:00,11.0,21.3,13.0,14.3,16.2,16.2,17.5,14.0,14.7,17.0
2022-11-16 22:00:00,7.29,13.1,10.3,12.0,13.0,13.4,14.3,11.5,14.0,16.4
2022-11-16 23:00:00,5.10,9.45,5.27,5.85,8.60,8.79,9.14,7.27,8.54,10.1
2022-11-17 00:00:00,3.98,8.02,4.32,4.96,6.99,7.38,7.88,5.72,6.56,8.08
2022-11-17 01:00:00,4.88,9.07,4.48,5.27,8.73,9.07,9.40,7.24,8.25,10.00
2022-11-17 02:00:00,5.63,10.2,5.46,6.15,9.95,10.4,11.1,8.43,9.91,11.3
2022-11-17 03:00:00,7.02,12.8,6.24,7.15,12.7,12.7,14.2,11.5,12.5,13.8
2022-11-17 04:00:00,9.81,17.8,9.90,10.8,17.4,17.1,18.8,16.0,16.6,18.1
2022-11-17 05:00:00,10.3,18.9,11.4,12.3,19.9,19.0,21.4,18.4,19.7,21.5
2022-11-17 06:00:00,2.69,4.39,3.20,3.65,4.36,4.75,4.06,3.98,5.38,6.20
2022-11-17 07:00:00,0.147,0.300,0.213,0.645,0.709,0.928,0.439,0.322,0.925,1.31
2022-11-17 08:00:00,0.0183,0.0167,0.0290,0.186,0.0380,0.250,0,0,0.146,0.573
2022-11-17 09:00:00,0,0,0.0387,0.0442,0,0,0,0,0,0.129
2022-11-17 10:00:00,0,0,0,0.00883,0,0.0132,0.0313,0,0,0.0860
2022-11-17 11:00:00,0.00917,0.133,0.00967,0.133,0.0127,0.105,0,0,0.0243,0.229
2022-11-17 12:00:00,0.183,0.790,0.0193,0.238,0.0253,0.342,0.0157,0,0.499,0.774
2022-11-17 13:00:00,0.137,0.417,0.135,0.495,0.0507,0.474,0.0157,0,0.499,0.860
2022-11-17 14:00:00,0.339,0.800,0.474,0.728,0.355,0.803,0.392,0.0140,0.718,1.18
2022-11-17 15:00:00,0.513,1.15,0.541,1.02,0.795,1.03,0.862,0.532,0.973,1.61
2022-11-17 16:00:00,0.788,1.61,0.873,1.47,1.18,1.89,1.38,1.05,1.62,2.17
2022-11-17 17:00:00,1.46,2.76,2.30,2.72,2.64,3.14,2.80,2.19,3.24,4.29
2022-11-17 18:00:00,2.54,4.79,3.35,3.66,4.50,4.90,5.13,3.98,5.30,5.98
2022-11-17 19:00:00,1.87,3.45,1.45,1.71,3.22,3.74,3.62,3.03,2.94,3.50
2022-11-17 20:00:00,4.35,8.10,4.10,4.29,7.41,7.83,8.53,6.90,7.00,7.64
2022-11-17 21:00:00,7.92,15.6,7.76,8.85,13.9,14.0,15.3,12.7,13.4,15.0
2022-11-17 22:00:00,10.2,18.2,9.74,10.8,17.1,17.0,18.3,16.2,16.1,18.5
2022-11-17 23:00:00,12.4,22.5,12.2,13.4,21.8,21.1,22.5,21.2,20.4,22.9
2022-11-18 00:00:00,14.7,25.7,14.5,15.4,25.0,24.0,25.8,25.1,23.0,25.9
2022-11-18 01:00:00,11.4,20.2,11.0,12.3,20.0,19.3,19.4,19.2,19.1,21.1
2022-11-18 02:00:00,12.3,22.1,12.3,13.4,21.5,21.6,21.4,21.6,20.7,23.7
2022-11-18 03:00:00,11.9,20.9,11.8,12.9,21.0,20.9,20.0,20.5,19.7,22.8
2022-11-18 04:00:00,12.9,23.2,12.9,13.9,22.7,22.8,22.4,22.9,21.1,24.5
2022-11-18 05:00:00,13.2,23.7,13.3,14.4,23.9,22.9,22.6,23.0,21.6,24.6
2022-11-18 06:00:00,12.5,22.0,12.8,13.8,22.5,22.0,21.5,22.7,20.8,23.9
2022-11-18 07:00:00,12.2,21.4,12.2,13.2,21.7,21.1,20.5,21.3,20.2,23.2
2022-11-18 08:00:00,14.7,25.4,14.9,15.6,25.4,24.6,24.8,25.6,23.1,26.8
2022-11-18 09:00:00,14.0,23.9,14.2,14.8,24.2,23.0,23.9,24.4,22.1,25.3
2022-11-18 10:00:00,12.0,20.8,11.7,12.5,20.4,20.0,20.1,19.8,19.4,22.1
2022-11-18 10:47:16,9.86,17.4,9.18,10.1,16.9,16.7,16.3,15.7,15.4,18.0

