"Time","O3 {DeviceID=""AirSENCE-0322068B40233"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-032206C140232"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-0322223F40230"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-032223EF40231"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021BFD040215"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C46E40217"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C53740216"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C65A40214"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C6C640218"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C73840220"", name=""Pollutant""}"
2022-11-04 23:00:00,42.2,65.6,38.1,46.5,48.4,42.9,44.1,41.3,32.0,45.2
2022-11-05 00:00:00,44.4,65.8,36.9,46.2,46.7,41.1,44.2,40.8,30.0,43.3
2022-11-05 01:00:00,43.3,66.3,39.6,46.0,45.8,39.3,43.2,38.9,30.3,42.7
2022-11-05 02:00:00,44.8,67.6,40.7,46.3,47.5,41.7,43.6,39.2,29.5,41.5
2022-11-05 03:00:00,46.0,69.1,42.9,48.1,47.7,42.9,44.6,40.9,29.4,42.6
2022-11-05 04:00:00,44.8,67.6,43.6,47.0,46.9,42.5,43.7,40.1,30.1,44.3
2022-11-05 05:00:00,40.8,62.0,40.1,43.2,41.2,37.4,33.4,34.7,27.3,40.5
2022-11-05 06:00:00,37.8,56.2,37.1,39.7,37.2,33.5,34.7,31.0,23.4,35.4
2022-11-05 07:00:00,35.5,50.8,35.0,38.1,32.8,28.9,31.8,28.0,21.0,32.6
2022-11-05 08:00:00,33.5,47.5,32.9,37.0,31.2,27.4,30.1,26.5,19.9,30.0
2022-11-05 09:00:00,31.2,42.4,30.2,35.2,29.4,24.4,27.3,23.6,17.5,25.6
2022-11-05 10:00:00,30.0,41.2,21.9,31.5,28.5,20.4,22.2,21.8,16.1,24.3
2022-11-05 11:00:00,27.8,41.7,20.0,30.7,27.2,20.3,21.5,19.9,15.8,22.8
2022-11-05 12:00:00,30.2,44.2,21.7,32.5,25.6,17.1,21.2,17.5,16.1,22.0
2022-11-05 13:00:00,29.8,48.0,17.7,30.2,24.9,16.3,19.2,17.1,16.5,18.2
2022-11-05 14:00:00,19.4,53.5,17.0,29.2,28.0,13.1,10.6,16.8,14.7,14.4
2022-11-05 15:00:00,36.9,61.3,18.9,29.0,29.3,21.9,23.9,21.5,16.2,26.9
2022-11-05 16:00:00,42.8,69.6,28.3,26.5,30.4,24.5,37.2,22.8,21.8,19.1
2022-11-05 17:00:00,40.1,75.4,32.2,39.5,36.3,29.8,41.7,28.3,28.4,30.9
2022-11-05 18:00:00,44.2,78.6,35.5,49.1,32.4,28.2,37.3,27.2,26.3,33.0
2022-11-05 19:00:00,42.9,78.4,36.8,48.4,37.8,30.7,37.0,26.5,24.5,33.2
2022-11-05 20:00:00,43.0,78.9,38.9,47.9,38.5,31.6,37.2,27.7,25.5,35.8
2022-11-05 21:00:00,41.8,74.1,39.5,46.8,38.0,30.3,37.1,27.6,25.5,35.3
2022-11-05 22:00:00,39.8,68.8,38.3,45.2,35.9,28.7,34.8,25.2,23.3,33.4
2022-11-05 23:00:00,40.0,67.2,37.7,45.5,42.3,33.8,37.8,31.5,27.9,37.3
2022-11-06 00:00:00,39.5,65.7,39.7,45.8,40.3,31.7,37.5,29.2,25.7,35.7
2022-11-06 01:00:00,42.5,68.6,49.8,52.1,49.0,41.6,45.2,36.4,28.9,45.2
2022-11-06 01:00:00,36.9,61.8,47.0,48.2,42.9,36.3,38.1,33.2,24.9,39.9
2022-11-06 02:00:00,27.1,44.4,34.2,36.0,30.7,27.1,26.6,22.7,17.8,30.1
2022-11-06 03:00:00,22.4,34.8,28.4,30.8,25.9,24.5,23.1,19.7,15.5,27.0
2022-11-06 04:00:00,26.9,39.1,30.9,32.8,27.9,29.4,26.6,24.4,18.2,29.1
2022-11-06 05:00:00,29.7,44.6,30.3,32.7,29.4,32.0,27.6,25.7,20.3,27.4
2022-11-06 06:00:00,35.4,51.2,31.0,35.7,33.9,37.5,32.6,31.5,24.8,32.9
2022-11-06 07:00:00,38.0,54.3,35.7,40.0,37.6,39.9,35.3,34.1,25.9,36.5
2022-11-06 08:00:00,36.3,52.4,35.1,38.4,36.3,36.8,33.6,32.1,24.9,35.7
2022-11-06 09:00:00,35.4,51.0,26.0,32.1,34.0,34.9,31.1,30.0,22.8,31.4
2022-11-06 10:00:00,33.3,50.8,26.4,34.4,32.9,34.0,29.5,29.3,23.9,30.9
2022-11-06 11:00:00,30.7,52.6,30.0,38.7,35.0,33.7,30.8,31.6,26.5,27.7
2022-11-06 12:00:00,41.1,57.8,29.0,39.2,36.0,34.4,30.8,32.4,27.8,36.9
2022-11-06 13:00:00,28.6,68.2,30.8,40.8,43.7,31.4,13.7,35.4,29.5,29.0
2022-11-06 14:00:00,57.6,72.0,43.5,48.0,45.0,47.0,45.6,42.1,35.0,51.9
2022-11-06 15:00:00,49.8,69.1,48.8,53.9,45.7,41.6,49.7,37.2,32.4,45.4
2022-11-06 16:00:00,49.4,71.8,50.1,53.4,46.0,42.6,45.3,39.9,34.0,46.5
2022-11-06 17:00:00,45.7,71.7,45.2,49.1,45.2,43.7,41.6,40.1,34.0,44.2
2022-11-06 18:00:00,46.9,74.3,47.3,51.3,49.6,49.4,46.8,44.1,36.7,47.5
2022-11-06 19:00:00,47.4,74.9,47.4,50.6,49.3,48.3,44.7,43.3,35.2,45.5
2022-11-06 20:00:00,47.2,72.5,46.8,49.7,49.2,47.6,44.4,43.2,33.9,46.4
2022-11-06 21:00:00,42.4,67.4,43.3,46.0,46.1,44.0,40.1,39.6,29.3,42.1
2022-11-06 22:00:00,42.8,65.3,43.0,43.8,42.7,40.8,37.0,36.1,27.1,39.9
2022-11-06 23:00:00,41.7,62.8,41.0,42.5,41.9,39.4,36.2,35.0,26.3,38.3
2022-11-07 00:00:00,38.2,54.0,42.2,41.3,42.3,40.4,37.3,34.8,24.7,39.9
2022-11-07 01:00:00,34.1,49.1,40.9,38.2,37.9,36.4,33.4,30.9,20.7,34.5
2022-11-07 02:00:00,28.9,42.2,30.4,28.1,29.2,27.5,24.2,22.2,13.3,24.0
2022-11-07 03:00:00,30.1,43.0,26.9,24.9,28.0,27.4,24.1,22.1,13.8,23.3
2022-11-07 04:00:00,36.2,50.8,34.0,33.0,35.8,35.3,31.9,28.5,19.8,31.4
2022-11-07 05:00:00,35.8,49.4,35.7,34.4,35.9,35.5,32.3,29.5,20.6,32.7
2022-11-07 06:00:00,34.6,47.1,35.1,32.6,34.5,34.2,30.5,28.6,20.1,31.4
2022-11-07 07:00:00,30.3,40.0,30.6,29.2,31.2,29.9,26.1,25.1,16.1,27.6
2022-11-07 08:00:00,25.3,32.6,24.7,25.4,27.5,25.3,21.9,21.2,11.7,24.5
2022-11-07 09:00:00,26.8,35.8,16.5,19.3,27.8,26.8,23.0,22.6,13.0,23.6
2022-11-07 10:00:00,23.6,39.7,19.5,23.5,31.7,31.9,26.4,25.7,16.6,24.0
2022-11-07 11:00:00,31.2,47.1,26.2,27.3,34.5,34.9,30.5,30.4,20.6,16.9
2022-11-07 12:00:00,39.6,52.1,30.6,32.9,33.3,35.7,28.1,32.0,20.8,31.3
2022-11-07 13:00:00,33.0,53.6,35.0,35.3,44.8,39.6,28.3,35.0,23.7,38.2
2022-11-07 14:00:00,47.6,54.6,41.4,34.0,44.6,43.6,43.7,37.4,25.3,45.7
2022-11-07 15:00:00,45.7,58.3,46.5,39.5,45.9,43.4,42.3,37.4,28.0,42.4
2022-11-07 16:00:00,37.4,52.2,44.8,41.8,41.2,41.5,37.9,34.9,24.7,38.1
2022-11-07 17:00:00,34.1,44.0,40.7,41.0,36.5,33.3,31.6,29.1,18.5,34.7
2022-11-07 18:00:00,29.7,38.3,36.9,36.8,33.8,31.1,28.1,26.2,15.4,31.4
2022-11-07 19:00:00,24.4,29.8,31.4,30.4,26.7,26.1,22.3,19.9,11.6,26.1
2022-11-07 20:00:00,19.9,22.9,27.2,25.7,21.5,20.2,16.2,14.9,7.73,22.0
2022-11-07 21:00:00,15.6,14.4,20.3,18.9,17.0,15.0,11.2,9.83,3.39,15.7
2022-11-07 22:00:00,15.3,13.2,20.7,18.1,18.4,15.2,12.3,10.3,2.34,14.1
2022-11-07 23:00:00,14.4,10.9,20.9,17.3,16.1,13.9,10.3,8.28,1.51,14.7
2022-11-08 00:00:00,13.2,9.60,21.5,17.1,15.2,12.0,8.97,7.22,1.05,14.3
2022-11-08 01:00:00,11.2,6.70,19.9,15.4,12.5,9.05,6.17,4.74,0.873,10.8
2022-11-08 02:00:00,12.3,9.61,21.8,17.7,14.5,10.1,8.39,6.17,0.799,13.0
2022-11-08 03:00:00,12.0,6.63,21.3,17.3,14.4,11.0,8.91,6.30,0.809,13.2
2022-11-08 04:00:00,10.1,6.26,19.6,16.4,12.9,9.68,6.88,5.09,0.833,12.2
2022-11-08 05:00:00,6.32,1.98,17.1,13.6,6.33,3.85,1.94,1.46,0.737,5.03
2022-11-08 06:00:00,3.94,1.43,16.2,11.8,2.24,0.880,0.894,0.923,0.737,2.21
2022-11-08 07:00:00,6.05,1.23,16.3,11.6,4.01,1.46,0.856,0.917,0.737,2.43
2022-11-08 08:00:00,3.78,1.16,12.2,7.71,5.01,1.48,0.738,0.909,0.737,3.51
2022-11-08 09:00:00,6.16,1.73,12.8,6.97,4.01,1.57,0.899,1.02,0.737,3.96
2022-11-08 10:00:00,7.61,6.59,17.1,11.1,9.06,5.37,4.06,3.13,0.737,8.37
2022-11-08 11:00:00,10.6,20.5,20.3,17.8,12.2,9.54,7.97,8.44,2.12,4.82
2022-11-08 12:00:00,26.4,29.1,21.7,20.4,9.20,12.6,8.87,12.9,3.47,12.4
2022-11-08 13:00:00,17.1,33.5,24.8,20.6,22.3,13.2,5.75,16.9,4.32,15.6
2022-11-08 14:00:00,40.5,37.2,31.0,22.6,23.9,18.8,23.6,22.2,7.61,28.0
2022-11-08 15:00:00,35.7,38.7,34.9,26.7,26.0,23.3,26.8,23.4,13.3,27.5
2022-11-08 16:00:00,27.1,37.1,37.4,30.3,21.5,14.9,16.4,18.5,13.4,23.6
2022-11-08 17:00:00,31.5,39.5,40.9,39.0,25.5,15.8,15.1,22.1,15.1,32.5
2022-11-08 18:00:00,25.7,33.4,36.3,33.7,29.5,24.7,21.6,22.7,14.2,27.1
2022-11-08 19:00:00,22.8,30.9,27.1,24.6,27.7,24.1,22.0,20.5,14.2,27.0
2022-11-08 20:00:00,19.7,24.7,25.4,20.6,26.9,23.0,20.8,19.1,11.5,25.0
2022-11-08 21:00:00,15.4,24.1,22.9,17.5,23.6,18.6,19.3,17.0,9.51,23.2
2022-11-08 22:00:00,14.7,15.3,26.1,20.1,15.2,14.2,16.6,10.2,11.0,24.9
2022-11-08 23:00:00,7.67,7.19,22.3,16.8,10.2,6.78,12.6,7.33,9.91,23.1
2022-11-09 00:00:00,24.4,31.9,35.7,30.2,9.45,9.06,12.5,6.06,14.2,31.1
2022-11-09 01:00:00,29.0,36.8,36.9,32.1,24.5,25.4,21.2,17.4,15.0,31.3
2022-11-09 02:00:00,31.4,39.6,38.2,34.0,27.3,27.1,22.9,19.6,15.6,30.7
2022-11-09 03:00:00,32.5,41.5,38.2,34.8,30.4,29.2,24.3,22.2,16.0,31.5
2022-11-09 04:00:00,33.2,41.2,41.2,35.8,33.8,32.2,27.0,25.6,18.0,34.1
2022-11-09 05:00:00,34.0,42.4,40.1,35.0,32.9,31.3,26.4,25.2,18.1,34.4
2022-11-09 06:00:00,34.2,42.5,40.3,35.0,32.7,30.8,26.3,24.8,17.6,33.2
2022-11-09 07:00:00,32.0,42.0,38.1,33.1,31.4,27.0,25.1,23.9,17.7,31.8
2022-11-09 08:00:00,31.1,41.0,35.4,31.6,28.0,22.8,20.9,20.9,16.5,30.3
2022-11-09 09:00:00,29.3,42.1,32.0,28.7,29.2,25.0,21.7,21.4,17.8,30.7
2022-11-09 10:00:00,24.6,43.4,33.1,30.6,27.3,22.5,21.7,20.0,16.3,28.8
2022-11-09 11:00:00,19.9,43.5,27.6,25.8,21.5,18.2,17.9,16.2,16.2,11.4
2022-11-09 12:00:00,28.8,42.9,24.5,26.3,12.2,16.5,11.7,14.9,12.1,18.5
2022-11-09 13:00:00,18.2,42.3,25.6,24.8,24.8,9.44,5.71,15.1,10.5,20.4
2022-11-09 14:00:00,39.5,39.9,28.7,22.9,25.1,20.4,25.6,21.0,13.6,35.8
2022-11-09 15:00:00,35.7,41.6,31.3,23.5,27.2,21.0,28.1,21.4,20.1,32.8
2022-11-09 16:00:00,24.0,34.4,32.6,22.7,15.5,15.7,18.7,11.5,10.4,20.6
2022-11-09 17:00:00,29.6,40.2,37.4,33.9,27.8,24.2,22.7,24.9,18.2,36.5
2022-11-09 18:00:00,23.7,29.8,33.2,29.4,29.7,27.5,24.6,24.6,16.7,33.6
2022-11-09 19:00:00,27.2,35.5,35.6,32.4,33.9,32.6,29.9,26.3,22.5,39.4
2022-11-09 20:00:00,25.0,34.1,31.9,27.4,24.2,21.4,22.2,17.7,21.0,36.7
2022-11-09 21:00:00,24.8,33.2,26.6,26.8,15.8,11.1,18.3,13.7,18.4,30.1
2022-11-09 22:00:00,20.2,20.4,15.7,9.73,17.5,9.90,9.85,14.6,9.39,17.9
2022-11-09 23:00:00,9.51,4.96,10.4,6.08,29.3,23.5,21.4,23.6,18.3,31.3
2022-11-10 00:00:00,3.95,2.58,8.70,2.92,24.8,21.2,19.0,19.9,11.6,25.7
2022-11-10 01:00:00,3.47,2.36,11.6,7.19,20.2,16.9,15.2,15.3,7.89,21.7
2022-11-10 02:00:00,5.53,1.98,14.2,11.5,17.2,14.4,12.7,12.4,3.06,13.2
2022-11-10 03:00:00,12.3,11.1,17.9,17.2,22.7,19.9,18.5,17.4,8.12,19.5
2022-11-10 04:00:00,19.0,19.3,21.6,21.9,24.6,21.7,20.8,19.5,11.8,24.1
2022-11-10 05:00:00,16.3,10.3,18.9,17.7,22.1,20.9,18.7,18.4,9.96,21.1
2022-11-10 06:00:00,5.94,3.22,12.1,12.8,16.7,15.0,13.2,13.5,4.45,12.1
2022-11-10 07:00:00,5.47,4.66,16.6,18.2,20.4,17.8,16.1,16.1,8.37,18.2
2022-11-10 08:00:00,12.9,11.9,15.4,19.3,19.5,18.5,16.2,16.7,8.20,19.1
2022-11-10 09:00:00,13.8,18.0,14.0,19.6,20.1,16.4,15.7,16.1,8.59,18.1
2022-11-10 10:00:00,11.1,21.0,7.48,17.8,18.3,14.0,13.4,13.7,9.64,16.5
2022-11-10 11:00:00,15.0,36.4,16.8,28.0,23.9,17.0,19.7,21.3,17.4,10.7
2022-11-10 12:00:00,39.2,51.9,25.0,36.5,27.9,22.2,19.5,25.8,23.5,32.9
2022-11-10 13:00:00,33.2,70.2,35.4,45.1,49.1,25.8,14.3,35.2,29.7,40.4
2022-11-10 14:00:00,60.0,72.7,45.6,45.8,50.0,40.5,47.9,40.5,32.5,54.6
2022-11-10 15:00:00,58.0,76.6,53.0,50.6,49.3,32.0,51.2,41.9,38.6,53.2
2022-11-10 16:00:00,53.7,78.9,53.2,59.6,47.9,36.7,44.8,40.7,39.5,53.1
2022-11-10 17:00:00,55.2,80.4,54.1,61.8,53.0,46.4,52.0,45.8,39.9,54.6
2022-11-10 18:00:00,51.6,78.2,52.6,60.1,52.2,47.4,49.2,44.7,39.4,54.3
2022-11-10 19:00:00,39.7,50.9,41.2,46.1,40.0,35.5,36.1,34.0,29.4,41.8
2022-11-10 20:00:00,29.6,38.2,38.1,41.9,37.5,34.8,33.5,31.8,27.6,41.0
2022-11-10 21:00:00,29.9,34.5,36.8,39.5,39.6,37.7,36.0,33.6,27.3,39.3
2022-11-10 22:00:00,29.1,35.5,31.0,34.3,38.0,35.1,34.5,32.6,24.2,35.6
2022-11-10 23:00:00,36.1,53.0,38.9,42.4,43.3,39.8,40.2,36.4,27.8,41.3
2022-11-11 00:00:00,35.6,50.8,37.6,38.7,37.7,35.1,35.1,30.6,24.2,38.3
2022-11-11 01:00:00,33.4,45.9,34.5,36.0,37.7,34.0,34.7,30.5,21.4,35.2
2022-11-11 02:00:00,31.4,44.7,35.6,36.3,35.5,33.4,33.5,29.5,21.9,35.4
2022-11-11 03:00:00,27.8,35.3,34.6,36.8,36.1,34.3,33.3,29.8,22.8,36.0
2022-11-11 04:00:00,27.8,35.6,36.4,37.6,38.1,36.9,35.8,32.0,25.2,38.8
2022-11-11 05:00:00,32.8,43.4,35.6,38.1,41.4,37.7,37.7,33.5,24.4,37.6
2022-11-11 06:00:00,30.6,39.1,35.0,34.8,37.0,33.4,34.4,29.3,21.3,34.4
2022-11-11 07:00:00,21.0,24.5,28.8,24.6,24.2,17.6,20.7,18.5,13.9,26.5
2022-11-11 08:00:00,13.2,11.6,16.1,12.2,9.34,9.85,8.22,6.39,7.99,18.2
2022-11-11 09:00:00,10.4,9.69,12.7,9.45,1.79,5.34,2.01,2.58,3.08,8.47
2022-11-11 10:00:00,4.84,2.27,7.14,4.41,3.70,5.34,1.41,2.13,2.26,2.55
2022-11-11 11:00:00,8.79,12.0,11.2,10.6,5.82,5.59,3.12,2.73,2.07,4.98
2022-11-11 12:00:00,19.8,24.9,24.2,20.3,14.8,9.23,9.87,7.41,4.43,15.0
2022-11-11 13:00:00,21.9,28.5,25.1,20.8,18.0,8.79,15.2,12.3,4.53,18.6
2022-11-11 14:00:00,10.7,15.5,21.5,12.1,11.3,4.55,5.06,4.61,2.19,14.0
2022-11-11 15:00:00,10.8,14.0,20.5,13.8,9.04,2.05,3.96,2.78,1.48,12.7
2022-11-11 16:00:00,16.4,27.3,26.7,20.6,15.9,8.54,11.2,9.41,3.52,18.0
2022-11-11 17:00:00,14.0,19.9,21.8,13.8,11.3,5.48,9.51,6.98,3.18,16.0
2022-11-11 18:00:00,3.53,2.69,9.08,4.95,2.01,2.02,1.33,1.46,0.783,4.51
2022-11-11 19:00:00,2.15,2.38,6.93,3.79,2.80,2.01,1.32,1.47,0.700,5.88
2022-11-11 20:00:00,4.03,4.68,3.41,4.69,3.40,2.01,1.29,1.49,0.645,5.07
2022-11-11 21:00:00,3.79,4.64,1.04,4.08,3.38,2.01,1.29,1.49,0.645,4.65
2022-11-11 22:00:00,3.34,4.64,2.86,1.51,3.38,2.01,1.29,1.49,0.645,4.65
2022-11-11 23:00:00,2.83,4.36,2.47,2.71,3.32,2.01,1.29,1.49,0.645,4.06
2022-11-12 00:00:00,11.0,10.9,11.4,11.6,9.33,6.13,4.97,4.51,1.77,8.23
2022-11-12 01:00:00,20.9,26.2,22.3,21.7,18.4,16.9,14.8,13.7,6.89,18.9
2022-11-12 02:00:00,18.3,19.9,21.0,19.8,17.0,14.3,12.1,10.8,5.16,17.1
2022-11-12 03:00:00,19.4,23.2,22.6,21.5,19.9,16.4,14.4,12.5,5.79,18.6
2022-11-12 04:00:00,25.5,31.3,28.1,25.7,24.0,22.9,19.4,17.7,11.0,24.8
2022-11-12 05:00:00,15.1,12.9,17.7,17.0,13.1,12.2,9.53,8.44,2.23,14.8
2022-11-12 06:00:00,14.6,11.6,18.1,15.7,11.8,13.3,9.07,8.04,1.27,13.0
2022-11-12 07:00:00,13.1,7.74,18.2,14.6,11.1,12.3,8.41,7.60,0.936,11.2
2022-11-12 08:00:00,10.5,4.91,14.8,13.2,7.85,8.31,4.10,4.41,0.449,8.95
2022-11-12 09:00:00,12.5,7.91,10.9,12.6,9.37,9.97,5.60,5.22,0.440,10.7
2022-11-12 10:00:00,10.1,7.20,11.0,13.6,8.78,9.61,5.42,4.37,0.752,8.90
2022-11-12 11:00:00,12.6,10.2,12.3,14.8,11.0,10.6,7.40,6.88,1.66,11.0
2022-11-12 12:00:00,15.1,12.7,14.0,13.2,11.4,12.5,8.35,8.25,1.79,12.1
2022-11-12 13:00:00,16.2,14.4,17.0,14.6,14.3,15.0,9.75,8.88,2.25,14.2
2022-11-12 14:00:00,16.1,13.7,19.3,17.1,15.5,15.2,11.7,11.0,2.84,15.4
2022-11-12 15:00:00,13.9,10.1,19.7,17.4,12.6,12.9,9.00,7.90,1.19,13.3
2022-11-12 16:00:00,15.5,13.3,19.9,16.6,14.0,15.5,10.6,9.41,2.42,15.5
2022-11-12 17:00:00,15.9,13.7,20.7,17.6,16.2,16.1,12.1,10.9,2.50,15.0
2022-11-12 18:00:00,15.9,11.8,24.0,19.3,18.5,16.9,12.8,10.4,1.85,16.6
2022-11-12 19:00:00,12.5,6.59,25.0,20.2,14.5,11.9,8.23,6.03,0.813,15.5
2022-11-12 20:00:00,10.8,3.51,21.9,18.3,11.9,10.1,6.26,4.01,0.419,13.5
2022-11-12 21:00:00,9.44,2.02,18.5,14.9,9.94,8.34,4.19,2.72,0.331,10.2
2022-11-12 22:00:00,8.11,0.912,16.2,13.6,7.75,6.68,2.04,1.74,0.331,9.17
2022-11-12 23:00:00,8.32,0.923,15.7,13.2,8.03,6.93,2.35,1.74,0.331,8.92
2022-11-13 00:00:00,9.10,1.33,15.0,11.5,8.95,7.64,3.81,2.54,0.331,8.30
2022-11-13 01:00:00,11.9,5.61,17.9,13.7,12.8,12.0,7.32,5.54,0.331,9.04
2022-11-13 02:00:00,16.2,11.4,22.3,17.9,17.4,17.4,11.7,10.1,1.44,15.0
2022-11-13 03:00:00,17.5,13.9,24.1,19.7,17.3,17.1,11.4,10.1,1.10,12.2
2022-11-13 04:00:00,17.6,14.5,24.9,19.6,16.5,16.4,10.5,9.49,0.786,11.7
2022-11-13 05:00:00,19.0,16.1,26.2,20.8,17.2,17.5,11.2,10.2,2.13,12.9
2022-11-13 06:00:00,18.1,16.6,25.0,20.6,17.7,19.1,11.3,11.0,2.88,15.0
2022-11-13 07:00:00,17.5,14.8,26.1,20.8,15.5,15.2,9.09,9.16,2.32,14.5
2022-11-13 08:00:00,18.5,13.7,26.5,21.6,17.1,15.6,9.73,9.90,2.89,15.8
2022-11-13 09:00:00,19.2,17.6,27.5,21.6,20.5,19.7,13.6,13.0,5.16,19.0
2022-11-13 10:00:00,23.5,23.7,29.2,24.4,21.7,22.0,15.1,15.1,8.76,21.8
2022-11-13 11:00:00,24.1,24.7,28.6,23.2,21.9,23.0,15.7,16.2,8.45,20.5
2022-11-13 12:00:00,24.7,27.2,28.1,24.9,21.9,22.9,17.1,17.2,9.21,21.5
2022-11-13 13:00:00,25.5,28.9,28.0,26.1,23.8,26.1,18.2,17.9,10.7,23.8
2022-11-13 14:00:00,28.8,34.6,30.6,26.8,28.3,28.4,21.6,21.5,13.1,26.5
2022-11-13 15:00:00,33.2,40.8,33.0,28.8,30.9,32.8,24.9,25.4,16.3,30.9
2022-11-13 16:00:00,34.5,42.6,36.9,32.2,36.1,36.4,28.6,27.6,19.3,34.6
2022-11-13 17:00:00,35.2,42.1,40.4,35.0,35.5,34.8,27.4,27.8,18.6,34.5
2022-11-13 18:00:00,34.8,44.2,37.5,30.9,36.1,36.3,28.3,27.4,18.7,34.4
2022-11-13 19:00:00,37.3,45.5,40.1,33.0,39.2,39.3,30.4,29.6,21.5,37.1
2022-11-13 20:00:00,35.9,44.3,39.8,33.2,37.1,38.1,28.2,27.9,20.3,35.6
2022-11-13 21:00:00,35.5,40.3,37.2,30.5,36.3,35.8,27.1,26.3,19.0,32.6
2022-11-13 22:00:00,34.0,38.4,36.7,30.7,35.1,33.5,26.2,25.0,17.1,31.3
2022-11-13 23:00:00,34.0,37.7,36.6,29.9,34.0,33.5,25.3,24.2,15.7,30.8
2022-11-14 00:00:00,33.0,35.0,34.6,28.5,32.0,31.5,23.6,22.6,13.8,29.0
2022-11-14 01:00:00,26.8,26.0,27.5,21.6,26.0,24.6,17.0,17.0,8.72,22.1
2022-11-14 02:00:00,25.9,25.9,28.0,21.2,26.7,24.0,17.4,17.9,11.0,24.2
2022-11-14 03:00:00,27.9,30.5,27.5,21.2,29.4,27.7,20.0,20.5,13.7,27.8
2022-11-14 04:00:00,17.2,13.7,24.7,17.7,20.8,19.2,12.4,13.0,9.05,23.7
2022-11-14 05:00:00,25.2,26.8,24.5,20.0,27.5,26.0,18.5,19.0,12.3,25.8
2022-11-14 06:00:00,29.6,33.4,29.4,23.8,30.3,28.6,20.0,21.2,13.5,27.4
2022-11-14 07:00:00,24.8,28.3,26.6,20.9,27.2,24.5,17.0,19.2,8.07,22.2
2022-11-14 08:00:00,18.8,15.7,20.6,15.3,22.5,20.3,12.2,16.1,4.56,15.7
2022-11-14 09:00:00,18.6,18.0,16.3,12.9,20.9,19.1,9.44,14.1,4.79,10.5
2022-11-14 10:00:00,20.2,20.6,22.2,17.4,21.4,21.0,10.8,16.2,3.18,13.3
2022-11-14 11:00:00,29.9,38.1,29.7,24.9,31.3,32.2,22.3,25.2,9.44,22.1
2022-11-14 12:00:00,34.7,45.1,35.2,30.5,33.6,34.2,23.1,28.9,15.7,29.5
2022-11-14 13:00:00,35.5,44.7,37.2,32.2,36.2,31.9,26.3,30.9,10.3,25.2
2022-11-14 14:00:00,38.4,50.4,39.3,31.2,38.5,36.5,29.4,32.8,11.7,29.3
2022-11-14 15:00:00,37.2,46.1,38.2,32.1,39.0,37.4,29.8,32.8,11.5,28.8
2022-11-14 16:00:00,35.8,43.8,34.5,27.8,36.4,34.0,25.9,29.6,14.9,30.7
2022-11-14 17:00:00,36.1,40.2,35.8,27.0,35.4,31.8,24.7,29.3,10.4,28.1
2022-11-14 18:00:00,37.1,43.6,39.2,30.8,33.2,31.1,21.3,27.9,14.3,25.1
2022-11-14 19:00:00,34.3,39.2,37.0,29.6,29.6,26.8,20.0,23.8,12.8,27.4
2022-11-14 20:00:00,29.3,33.6,36.0,27.4,27.4,27.2,20.3,22.1,13.0,24.9
2022-11-14 21:00:00,21.0,19.1,30.7,20.2,22.7,20.5,15.8,16.8,11.2,25.6
2022-11-14 22:00:00,14.6,11.6,27.9,20.4,20.9,18.2,14.9,15.6,16.1,29.7
2022-11-14 23:00:00,5.81,2.05,17.4,9.04,12.0,8.67,6.15,7.42,9.86,19.3
2022-11-15 00:00:00,4.75,3.08,16.1,6.81,8.42,5.80,6.73,4.26,5.86,11.7
2022-11-15 01:00:00,2.68,3.39,15.9,6.33,6.58,2.77,5.76,2.24,5.79,13.1
2022-11-15 02:00:00,2.41,3.39,13.2,3.88,6.97,4.29,3.23,2.35,5.21,16.1
2022-11-15 03:00:00,6.86,2.54,16.8,8.33,10.8,7.98,3.07,4.07,5.81,19.5
2022-11-15 04:00:00,10.7,3.65,21.4,13.3,14.2,10.6,6.70,7.61,4.84,17.8
2022-11-15 05:00:00,17.1,13.9,26.1,18.6,19.0,16.9,11.7,11.8,7.16,19.8
2022-11-15 06:00:00,17.6,14.8,28.6,21.3,16.9,14.6,11.3,11.3,8.44,21.6
2022-11-15 07:00:00,17.7,13.6,27.1,19.8,14.9,12.0,9.83,10.5,7.38,19.5
2022-11-15 08:00:00,18.7,16.6,26.0,17.7,13.9,11.3,8.10,8.81,5.20,16.5
2022-11-15 09:00:00,16.7,12.2,23.8,15.5,12.6,11.3,6.59,7.33,1.66,12.2
2022-11-15 10:00:00,17.6,12.1,21.9,12.4,10.2,7.49,4.54,5.56,1.03,10.3
2022-11-15 11:00:00,21.3,20.7,26.3,17.5,9.60,6.38,3.15,5.60,3.04,14.9
2022-11-15 12:00:00,25.4,25.7,31.5,21.8,17.6,12.0,9.87,11.1,4.44,18.1
2022-11-15 13:00:00,25.0,23.9,35.1,24.4,17.5,11.7,7.19,9.68,3.86,20.2
2022-11-15 14:00:00,26.0,26.5,34.0,23.8,16.9,10.5,7.89,9.24,4.54,20.7
